SHOW_ID,TITLE,TYPE,GENRE,RELEASE_DATE,RATING,DURATION,COUNTRY,DIRECTOR,CAST,DATE_ADDED,DESCRIPTION
s2148,Black Mirror,Movie,Documentary,28-12-2001,9.1,7 Seasons,South Korea,Jane Smith,"Actor C, Actor E",07-08-2008,"Love, betrayal, and drama unfold."
s1727,You,Movie,Romance,20-11-2004,Not Rated,NIL,,Multiple Directors,Actor E,NIL,"Love, betrayal, and drama unfold."
s1595,The Witcher,Movie,Unknown/Crime,,Not Rated,74 min,Spain,NIL,"Actor D, Actor E",28-07-2008,A thrilling story of survival.
s2718,Peaky Blinders,Movie,,20-03-2022,Not Rated,7 Seasons,India,NIL,,15-06-2003,Based on true events.
s3012,,TV Show,Unknown/Thriller,,5.9,NIL,France,John Doe,"Actor F, Actor B, Actor A, Actor C",NIL,Based on true events.
s3881,NIL,Movie,Unknown/Documentary,18-03-2001,Not Rated,NIL,Spain,Multiple Directors,"Actor B, Actor A, Actor E, Actor F, Actor C",03-07-2013,NIL
s4038,Stranger Things,TV Show,,03-03-2003,Not Rated,NIL,India,NIL,"Actor F, Actor C",,"Love, betrayal, and drama unfold."
s3338,Bird Box,TV Show,Unknown/Documentary,02-05-2022,Not Rated,1 Seasons,USA,Multiple Directors,"Actor F, Actor D",01-04-2001,A thrilling story of survival.
s1875,Stranger Things,Movie,Drama,08-01-2007,Not Rated,117 min,UK,NIL,"Actor C, Actor A, Actor D, Actor E",01-02-2015,A thrilling story of survival.
s1058,Dark,TV Show,Horror,28-08-2010,Not Rated,NIL,Germany,Multiple Directors,"Actor B, Actor F",,NIL
s2528,Money Heist,TV Show,Horror,12-02-2013,5,NIL,,Multiple Directors,,06-08-2022,
s3762,Squid Game,TV Show,Documentary,11-01-2012,,6 Seasons,Canada,Multiple Directors,"Actor E, Actor D, Actor A, Actor C, Actor F",26-02-2002,A thrilling story of survival.
s3302,Breaking Bad,,Thriller,18-11-2011,,NIL,Canada,Multiple Directors,"Actor B, Actor C, Actor E, Actor A, Actor F",09-05-2009,NIL
s2138,Extraction,Movie,Horror,,NIL,NIL,UK,Jane Smith,Actor E,08-12-2019,NIL
s1603,,Movie,Romance,27-01-2015,Not Rated,8 Seasons,India,Jane Smith,"Actor D, Actor E",18-10-2000,"Love, betrayal, and drama unfold."
s1478,The Night Agent,Movie,Action,20-08-2021,,154 min,South Korea,John Doe,"Actor A, Actor D, Actor F, Actor C",07-05-2013,Based on true events.
s3362,You,TV Show,Horror,08-12-2004,5.5,NIL,Canada,John Doe,,,Based on true events.
s1356,,TV Show,,04-05-2008,NIL,NIL,Canada,NIL,"Actor E, Actor F, Actor A",14-11-2001,An unexpected journey.
s4012,Red Notice,TV Show,,21-02-2018,Not Rated,8 Seasons,Germany,John Doe,"Actor F, Actor C, Actor A, Actor D",11-08-2004,"Love, betrayal, and drama unfold."
s1277,Dark,,Unknown/Horror,29-10-2019,Not Rated,NIL,,Jane Smith,"Actor C, Actor B",20-12-2012,Based on true events.
s3567,,TV Show,Romance,09-04-2001,NIL,NIL,Canada,,"Actor A, Actor C, Actor F",,NIL
,Narcos,TV Show,Thriller,28-07-2016,NIL,6 Seasons,UK,Multiple Directors,"Actor B, Actor C, Actor A, Actor F, Actor D",21-11-2002,A thrilling story of survival.
,Stranger Things,TV Show,Unknown/Crime,,NIL,2 Seasons,Japan,NIL,Actor D,29-04-2006,NIL
s3238,Red Notice,Movie,Comedy,07-11-2024,,124 min,,Jane Smith,"Actor D, Actor A, Actor E, Actor F",,
s429,The Witcher,TV Show,Documentary,,Not Rated,NIL,Spain,NIL,Actor C,17-08-2014,An unexpected journey.
s4646,Narcos,,Sci-Fi,,NIL,NIL,,John Doe,"Actor B, Actor A, Actor D, Actor F",12-03-2000,NIL
s1452,Red Notice,TV Show,Documentary,25-03-2007,NIL,NIL,Canada,Jane Smith,Actor A,27-01-2016,Based on true events.
s4618,Black Mirror,Movie,Drama,28-10-2022,Not Rated,NIL,Canada,NIL,"Actor B, Actor F, Actor E, Actor A, Actor C",05-01-2014,
,Red Notice,Movie,Horror,23-08-2013,Not Rated,NIL,USA,,,12-11-2004,An unexpected journey.
s4488,Narcos,,Documentary,15-06-2015,4.6,NIL,USA,Multiple Directors,"Actor A, Actor D, Actor E, Actor F",,"Love, betrayal, and drama unfold."
s311,,TV Show,Romance,01-02-2009,7.8,NIL,USA,Multiple Directors,Actor E,29-11-2022,NIL
s1365,Wednesday,TV Show,Crime,18-05-2007,Not Rated,NIL,USA,Jane Smith,"Actor A, Actor D",20-11-2007,"Love, betrayal, and drama unfold."
s1592,You,TV Show,Sci-Fi,07-12-2004,NIL,82 min,Spain,Multiple Directors,"Actor E, Actor A, Actor D, Actor B, Actor C",13-04-2013,NIL
s291,Extraction,Movie,Romance,18-05-2023,NIL,5 Seasons,France,Multiple Directors,"Actor A, Actor C, Actor B, Actor F",07-06-2017,NIL
s873,Bird Box,TV Show,Action,09-10-2008,9,NIL,India,Jane Smith,Actor A,07-01-2015,An unexpected journey.
s1295,,Movie,Comedy,,NIL,NIL,,John Doe,"Actor A, Actor E, Actor B, Actor C, Actor D",NIL,NIL
,Red Notice,TV Show,Unknown/Sci-Fi,,Not Rated,5 Seasons,Spain,John Doe,"Actor D, Actor F, Actor C, Actor B, Actor A",NIL,"Love, betrayal, and drama unfold."
s3216,Peaky Blinders,Movie,Horror,05-01-2016,Not Rated,75 min,UK,NIL,Actor D,20-07-2004,Based on true events.
s1349,Ozark,Movie,Thriller,,7.8,71 min,India,Jane Smith,,16-06-2011,An unexpected journey.
s1898,Wednesday,,Documentary,04-08-2020,NIL,NIL,,NIL,"Actor D, Actor B, Actor A, Actor F, Actor C",NIL,NIL
s3846,You,Movie,Action,,NIL,NIL,France,NIL,"Actor E, Actor C",12-12-2015,"Love, betrayal, and drama unfold."
s1222,Red Notice,Movie,,05-02-2004,,85 min,Spain,Multiple Directors,"Actor B, Actor F, Actor A, Actor C",25-06-2012,"Love, betrayal, and drama unfold."
s4797,,,Romance,09-05-2019,7,6 Seasons,USA,NIL,"Actor C, Actor D, Actor A, Actor E, Actor B",NIL,NIL
s3565,,TV Show,Action,19-03-2002,Not Rated,5 Seasons,South Korea,NIL,"Actor F, Actor A, Actor B, Actor C",06-05-2019,NIL
s3313,Squid Game,Movie,Horror,11-09-2014,6.3,160 min,India,,"Actor C, Actor A",NIL,
,,TV Show,Comedy,06-06-2015,5.7,7 Seasons,UK,Jane Smith,,02-02-2000,NIL
s3874,Red Notice,Movie,Action,,NIL,NIL,UK,NIL,,19-12-2008,An unexpected journey.
s3937,You,TV Show,,06-05-2002,NIL,124 min,South Korea,NIL,Actor D,08-05-2016,Based on true events.
s991,Dark,TV Show,Documentary,21-01-2003,Not Rated,NIL,India,NIL,"Actor D, Actor C",20-01-2016,NIL
,Extraction,TV Show,Action,24-10-2024,Not Rated,NIL,South Korea,Multiple Directors,"Actor F, Actor B, Actor A, Actor D",NIL,NIL
s4015,Peaky Blinders,TV Show,Horror,08-12-2015,Not Rated,,Canada,NIL,"Actor E, Actor C",30-12-2003,Based on true events.
s1543,Wednesday,TV Show,Unknown/Crime,13-11-2003,,NIL,Germany,,Actor C,NIL,An unexpected journey.
s4894,Narcos,TV Show,Romance,30-11-2017,Not Rated,4 Seasons,UK,John Doe,"Actor F, Actor E, Actor A",28-10-2000,An unexpected journey.
s1793,Extraction,Movie,Crime,20-01-2002,8.7,NIL,France,Jane Smith,Actor C,12-07-2013,A thrilling story of survival.
s1445,Lucifer,TV Show,Comedy,13-05-2011,9.3,6 Seasons,South Korea,NIL,"Actor E, Actor F, Actor D, Actor A, Actor B",11-09-2024,"Love, betrayal, and drama unfold."
s4412,Wednesday,TV Show,Romance,14-05-2008,Not Rated,NIL,Japan,NIL,"Actor C, Actor D, Actor A, Actor B",24-07-2007,A thrilling story of survival.
s3820,The Witcher,TV Show,Crime,13-12-2007,Not Rated,NIL,UK,,"Actor C, Actor F, Actor B",,
s2708,,Movie,Comedy,19-10-2001,NIL,1 Seasons,France,NIL,"Actor F, Actor E, Actor B, Actor C",19-09-2020,An unexpected journey.
s4101,,Movie,Sci-Fi,19-11-2024,8.5,NIL,Canada,Multiple Directors,"Actor C, Actor F, Actor B, Actor E, Actor A",18-04-2012,Based on true events.
s3417,Stranger Things,Movie,Thriller,04-07-2016,9.2,NIL,Japan,John Doe,Actor A,,Based on true events.
s3460,You,Movie,Thriller,10-06-2001,,1 Seasons,South Korea,,"Actor B, Actor C",20-06-2023,"Love, betrayal, and drama unfold."
s3857,Bird Box,Movie,Sci-Fi,,8.3,,France,NIL,"Actor C, Actor B, Actor E, Actor F",13-03-2014,NIL
s1113,You,TV Show,Drama,28-04-2023,NIL,NIL,Canada,NIL,"Actor B, Actor E, Actor A, Actor C",,A thrilling story of survival.
s607,Extraction,TV Show,Romance,04-08-2001,,138 min,Germany,Jane Smith,"Actor E, Actor C, Actor D, Actor A",,"Love, betrayal, and drama unfold."
s14,The Witcher,TV Show,,15-11-2009,,NIL,Spain,Jane Smith,"Actor A, Actor D, Actor C",NIL,"Love, betrayal, and drama unfold."
,Black Mirror,Movie,Thriller,27-06-2004,5,NIL,France,Multiple Directors,Actor C,27-02-2023,NIL
s920,Extraction,TV Show,Documentary,,Not Rated,,Japan,Multiple Directors,"Actor A, Actor B",NIL,A thrilling story of survival.
s3481,Extraction,TV Show,Drama,23-07-2002,NIL,77 min,South Korea,NIL,Actor E,15-09-2001,Based on true events.
s3690,Red Notice,,Thriller,,6.5,NIL,France,Jane Smith,Actor C,04-08-2006,
s4243,Narcos,TV Show,Thriller,04-06-2007,6.4,93 min,Spain,NIL,"Actor F, Actor B",01-09-2018,Based on true events.
s3952,You,TV Show,Sci-Fi,,NIL,NIL,France,,"Actor F, Actor C, Actor B, Actor D",26-07-2024,Based on true events.
s4007,The Witcher,Movie,Comedy,27-06-2010,8.2,NIL,South Korea,Multiple Directors,"Actor D, Actor A, Actor F",06-09-2020,NIL
s828,The Irishman,TV Show,,20-04-2021,6.9,NIL,UK,NIL,Actor D,12-07-2010,NIL
s1699,Narcos,TV Show,,09-03-2000,Not Rated,72 min,UK,Jane Smith,"Actor B, Actor F, Actor A",NIL,A thrilling story of survival.
s4292,Narcos,TV Show,Crime,,Not Rated,129 min,UK,NIL,,25-10-2017,A thrilling story of survival.
s3833,The Night Agent,TV Show,Action,,NIL,NIL,UK,NIL,"Actor D, Actor E, Actor A",NIL,"Love, betrayal, and drama unfold."
s3950,The Night Agent,,Drama,17-04-2014,Not Rated,77 min,France,Multiple Directors,,08-04-2021,"Love, betrayal, and drama unfold."
,Enola Holmes,Movie,Unknown/Drama,11-02-2003,6.2,NIL,Germany,NIL,"Actor A, Actor D, Actor C, Actor B, Actor E",09-06-2011,NIL
s3883,The Night Agent,TV Show,Documentary,16-11-2002,Not Rated,NIL,South Korea,Jane Smith,,NIL,"Love, betrayal, and drama unfold."
s4505,,TV Show,Romance,27-08-2016,Not Rated,NIL,Canada,NIL,"Actor F, Actor E",NIL,An unexpected journey.
s153,Ozark,TV Show,,28-04-2017,NIL,NIL,,Multiple Directors,,23-12-2024,"Love, betrayal, and drama unfold."
s1977,Enola Holmes,TV Show,Unknown/Action,,NIL,2 Seasons,South Korea,NIL,"Actor D, Actor A, Actor E",NIL,NIL
s610,You,Movie,Thriller,29-01-2006,9.3,NIL,South Korea,Jane Smith,"Actor A, Actor B",25-11-2024,NIL
s4403,Ozark,TV Show,Drama,12-11-2007,Not Rated,NIL,,John Doe,"Actor E, Actor A, Actor C",16-04-2022,NIL
s4715,NIL,TV Show,Unknown/Sci-Fi,01-07-2012,9.4,7 Seasons,UK,Jane Smith,"Actor E, Actor C, Actor D, Actor B",29-06-2023,A thrilling story of survival.
s4557,,TV Show,Sci-Fi,23-05-2010,NIL,,USA,Jane Smith,"Actor A, Actor E, Actor D",28-09-2019,An unexpected journey.
s889,Dark,Movie,Thriller,07-12-2019,,NIL,India,NIL,,08-05-2006,A thrilling story of survival.
s2661,Narcos,,Comedy,07-09-2010,5.5,NIL,,,"Actor B, Actor D, Actor F",22-07-2023,Based on true events.
s2610,Red Notice,,Documentary,07-09-2009,Not Rated,121 min,Germany,Multiple Directors,"Actor C, Actor D, Actor A, Actor F",15-11-2015,A thrilling story of survival.
s3998,Breaking Bad,,Sci-Fi,27-05-2009,NIL,NIL,Japan,Jane Smith,,11-11-2022,Based on true events.
s1800,NIL,TV Show,Drama,25-06-2001,NIL,NIL,South Korea,,Actor D,17-08-2021,NIL
s194,Breaking Bad,Movie,Sci-Fi,18-03-2012,NIL,165 min,UK,Multiple Directors,"Actor E, Actor C",,
s3041,Lucifer,Movie,Action,29-06-2013,NIL,,France,Jane Smith,Actor E,14-02-2020,An unexpected journey.
s2689,The Witcher,TV Show,Crime,07-08-2002,Not Rated,,UK,NIL,Actor B,,NIL
s264,Bird Box,Movie,Documentary,28-04-2015,7.2,116 min,India,,"Actor D, Actor E, Actor A",25-03-2011,An unexpected journey.
,Black Mirror,TV Show,Thriller,10-02-2022,NIL,92 min,India,Multiple Directors,"Actor E, Actor B",NIL,"Love, betrayal, and drama unfold."
s1844,Red Notice,TV Show,Horror,16-08-2014,4.6,NIL,Germany,Multiple Directors,"Actor D, Actor E, Actor F, Actor B, Actor A",16-05-2010,
s3983,The Night Agent,,Crime,,NIL,NIL,France,NIL,"Actor E, Actor A, Actor B",27-08-2001,Based on true events.
s4766,Extraction,,Action,19-01-2021,Not Rated,NIL,Canada,NIL,"Actor A, Actor E, Actor B, Actor F",10-11-2011,A thrilling story of survival.
s1602,Red Notice,Movie,,30-03-2010,Not Rated,,India,Jane Smith,"Actor F, Actor C, Actor D, Actor B, Actor A",28-03-2006,NIL
s591,The Irishman,TV Show,Drama,17-11-2011,NIL,NIL,India,Jane Smith,"Actor D, Actor C, Actor F, Actor A",26-03-2018,NIL
s3199,Red Notice,Movie,Romance,06-08-2010,,103 min,Japan,John Doe,"Actor B, Actor D, Actor F, Actor C",29-08-2016,
s4677,Extraction,,Action,23-02-2011,6.1,,Japan,NIL,"Actor C, Actor B, Actor E, Actor A",21-09-2006,A thrilling story of survival.
s2714,Breaking Bad,TV Show,Comedy,20-08-2016,NIL,NIL,Germany,Jane Smith,Actor C,05-12-2009,"Love, betrayal, and drama unfold."
s2819,Wednesday,Movie,Unknown/Sci-Fi,10-11-2008,6.7,NIL,France,Jane Smith,"Actor D, Actor F, Actor B, Actor E, Actor A",NIL,Based on true events.
s1914,Breaking Bad,Movie,Documentary,09-12-2003,NIL,,,NIL,"Actor C, Actor F, Actor D",26-09-2017,Based on true events.
s4362,,TV Show,Crime,02-02-2001,NIL,NIL,Japan,John Doe,Actor F,21-06-2007,
s3261,Extraction,Movie,,23-02-2006,NIL,NIL,Germany,Jane Smith,,18-04-2020,Based on true events.
s616,,Movie,Thriller,09-02-2000,5.3,97 min,UK,NIL,Actor F,,NIL
s2723,Ozark,TV Show,Thriller,28-10-2012,NIL,NIL,India,John Doe,"Actor B, Actor D",26-09-2010,NIL
s4773,Ozark,TV Show,Action,07-05-2009,,8 Seasons,Spain,Multiple Directors,"Actor B, Actor D, Actor A, Actor E, Actor F",,NIL
s2108,The Night Agent,Movie,,31-07-2024,8.7,NIL,UK,NIL,,03-04-2022,A thrilling story of survival.
s1269,Narcos,Movie,Crime,12-10-2003,Not Rated,127 min,Spain,NIL,"Actor D, Actor E",31-12-2011,NIL
s830,Stranger Things,TV Show,Horror,27-08-2017,6.4,,Japan,,"Actor B, Actor D, Actor F, Actor A, Actor E",26-12-2008,NIL
s4632,Narcos,Movie,Crime,27-03-2005,6.2,3 Seasons,USA,NIL,Actor C,,"Love, betrayal, and drama unfold."
s823,You,TV Show,Comedy,,7.4,NIL,,John Doe,,14-06-2017,NIL
,Squid Game,Movie,Unknown/Crime,21-08-2004,Not Rated,NIL,USA,Jane Smith,Actor F,19-09-2022,Based on true events.
s2800,The Witcher,,Crime,06-11-2008,Not Rated,,UK,NIL,"Actor A, Actor B, Actor F, Actor C, Actor E",20-08-2002,An unexpected journey.
s3372,Black Mirror,TV Show,Horror,,,,Canada,NIL,"Actor F, Actor B",10-06-2019,A thrilling story of survival.
s263,Stranger Things,TV Show,Comedy,,7.2,NIL,South Korea,John Doe,"Actor D, Actor F, Actor B, Actor E, Actor A",01-05-2007,A thrilling story of survival.
s3403,Wednesday,TV Show,Unknown/Sci-Fi,26-04-2009,7.1,159 min,Spain,NIL,"Actor C, Actor A",03-07-2011,Based on true events.
s4588,Lucifer,Movie,,10-08-2014,NIL,NIL,India,Jane Smith,"Actor C, Actor F, Actor A, Actor D, Actor E",04-09-2001,NIL
s724,Bird Box,TV Show,Documentary,04-10-2010,NIL,82 min,France,,"Actor C, Actor F, Actor B, Actor D",22-05-2007,A thrilling story of survival.
s1893,The Night Agent,TV Show,Action,,NIL,NIL,Canada,Multiple Directors,"Actor E, Actor D, Actor C, Actor B",19-02-2012,NIL
s2932,The Night Agent,,Drama,23-05-2013,Not Rated,154 min,India,John Doe,"Actor D, Actor A, Actor E, Actor C",01-05-2010,NIL
s657,You,,Romance,13-09-2011,NIL,NIL,South Korea,NIL,Actor E,07-05-2007,NIL
s3866,The Witcher,TV Show,Action,07-09-2017,7.1,NIL,France,NIL,"Actor C, Actor E, Actor F",04-12-2002,"Love, betrayal, and drama unfold."
s2,Ozark,Movie,Sci-Fi,07-10-2011,6.4,73 min,,Multiple Directors,"Actor C, Actor E, Actor D, Actor F",10-03-2023,NIL
s1420,The Night Agent,Movie,Action,13-05-2017,NIL,111 min,India,NIL,,25-11-2013,NIL
s2040,Enola Holmes,,Horror,,7.2,NIL,Canada,Multiple Directors,Actor A,13-12-2024,"Love, betrayal, and drama unfold."
s4485,Bird Box,Movie,Sci-Fi,16-03-2006,Not Rated,3 Seasons,USA,John Doe,Actor C,NIL,NIL
s127,Bird Box,,Thriller,29-12-2022,7.7,NIL,Canada,NIL,Actor E,NIL,NIL
s1799,,TV Show,,02-11-2024,5.1,NIL,USA,,Actor B,31-08-2000,NIL
s315,Breaking Bad,TV Show,Comedy,21-11-2004,6.4,NIL,France,Multiple Directors,"Actor B, Actor F",NIL,
s888,Lucifer,Movie,Crime,,Not Rated,6 Seasons,Germany,,"Actor D, Actor A, Actor E",04-07-2000,Based on true events.
s4167,Money Heist,Movie,Romance,26-01-2015,NIL,NIL,,NIL,"Actor F, Actor B, Actor C, Actor A",07-06-2021,An unexpected journey.
,Money Heist,,Horror,,4.4,NIL,,,Actor D,08-12-2023,Based on true events.
s4636,The Crown,TV Show,Documentary,26-06-2013,5.9,NIL,USA,,"Actor B, Actor E, Actor F, Actor C",15-01-2003,An unexpected journey.
s2160,,TV Show,,09-08-2009,,136 min,India,Jane Smith,"Actor D, Actor F, Actor E, Actor A",09-08-2014,"Love, betrayal, and drama unfold."
s4823,,Movie,Crime,03-03-2016,Not Rated,NIL,Spain,NIL,"Actor C, Actor D, Actor B",13-03-2014,An unexpected journey.
s1802,Extraction,TV Show,Thriller,02-09-2014,4.7,123 min,,NIL,"Actor C, Actor A",06-01-2016,Based on true events.
s995,,TV Show,Documentary,04-10-2003,NIL,173 min,Canada,Jane Smith,"Actor A, Actor D, Actor E, Actor F",20-10-2020,Based on true events.
s4556,Narcos,,Thriller,15-02-2021,NIL,NIL,Spain,NIL,,28-09-2016,NIL
s2883,Black Mirror,TV Show,Drama,04-04-2018,Not Rated,4 Seasons,France,,"Actor C, Actor F, Actor A, Actor D",,
s3458,Red Notice,Movie,Romance,30-06-2004,,,Spain,John Doe,,18-09-2021,"Love, betrayal, and drama unfold."
s1963,NIL,Movie,Unknown/Comedy,01-01-2003,6.9,161 min,Germany,,"Actor B, Actor C, Actor E, Actor F",NIL,NIL
s1309,Lucifer,TV Show,Action,18-12-2004,Not Rated,150 min,USA,Jane Smith,Actor F,NIL,NIL
s1175,You,TV Show,Comedy,29-08-2011,NIL,NIL,,NIL,Actor B,20-10-2017,
s4422,Extraction,Movie,Horror,15-11-2012,NIL,78 min,France,John Doe,"Actor C, Actor F, Actor D",NIL,An unexpected journey.
s2574,Black Mirror,TV Show,,,8.5,NIL,Spain,NIL,"Actor D, Actor F, Actor C",NIL,Based on true events.
,Wednesday,Movie,Thriller,,NIL,NIL,South Korea,John Doe,"Actor B, Actor C, Actor F",10-10-2018,Based on true events.
s4648,NIL,TV Show,Documentary,07-01-2013,NIL,8 Seasons,,NIL,"Actor D, Actor C, Actor B, Actor F, Actor E",22-03-2023,
s1705,The Irishman,Movie,Documentary,30-09-2014,NIL,NIL,India,John Doe,"Actor D, Actor C, Actor F, Actor A",25-08-2001,A thrilling story of survival.
s2420,Black Mirror,TV Show,Crime,22-08-2007,NIL,1 Seasons,USA,Multiple Directors,Actor D,NIL,Based on true events.
,Money Heist,Movie,Comedy,03-05-2007,Not Rated,4 Seasons,France,John Doe,"Actor E, Actor F, Actor D, Actor C",26-01-2001,An unexpected journey.
s4595,Red Notice,Movie,Romance,25-08-2024,4.5,NIL,India,Jane Smith,"Actor E, Actor A, Actor F, Actor B, Actor C",14-06-2020,An unexpected journey.
s4367,You,Movie,,,4.3,1 Seasons,Japan,Jane Smith,"Actor C, Actor A, Actor D, Actor E",,NIL
s2697,Stranger Things,Movie,Drama,10-11-2020,Not Rated,104 min,Canada,NIL,"Actor B, Actor D, Actor F, Actor E",17-05-2017,"Love, betrayal, and drama unfold."
s4903,Squid Game,TV Show,Action,,NIL,62 min,USA,,"Actor C, Actor F, Actor E",NIL,Based on true events.
s4134,The Witcher,,Sci-Fi,18-08-2023,4.7,4 Seasons,India,NIL,"Actor D, Actor C, Actor B",31-07-2001,Based on true events.
s4258,Black Mirror,TV Show,Drama,,,NIL,USA,Jane Smith,Actor E,23-01-2001,NIL
s1226,You,TV Show,Unknown/Sci-Fi,02-03-2007,,104 min,India,John Doe,"Actor F, Actor A",03-10-2012,NIL
s4196,Lucifer,TV Show,Sci-Fi,,7.6,5 Seasons,UK,Jane Smith,"Actor A, Actor F, Actor D, Actor E, Actor C",09-04-2005,NIL
s4750,,Movie,Documentary,27-05-2021,7.5,NIL,USA,NIL,"Actor C, Actor E, Actor F, Actor D, Actor A",11-08-2000,NIL
s4791,Black Mirror,TV Show,Horror,17-07-2000,5.2,NIL,France,NIL,"Actor B, Actor A, Actor E, Actor C, Actor F",12-07-2008,"Love, betrayal, and drama unfold."
s1764,Stranger Things,TV Show,Action,27-08-2004,,NIL,South Korea,John Doe,"Actor A, Actor C, Actor D, Actor B, Actor E",29-10-2019,A thrilling story of survival.
s4705,,Movie,Crime,20-11-2004,5.3,85 min,,Jane Smith,"Actor A, Actor C, Actor E, Actor F",17-04-2002,A thrilling story of survival.
s963,Red Notice,TV Show,Thriller,08-09-2018,NIL,175 min,Germany,NIL,Actor E,,Based on true events.
s3164,Black Mirror,TV Show,Drama,,,3 Seasons,Spain,NIL,"Actor D, Actor A, Actor C",04-08-2001,NIL
s1246,,TV Show,Drama,30-03-2019,8.2,5 Seasons,Germany,NIL,"Actor E, Actor A, Actor C, Actor B, Actor F",30-10-2019,"Love, betrayal, and drama unfold."
s3497,Black Mirror,TV Show,,14-07-2010,NIL,NIL,Japan,Multiple Directors,Actor E,,An unexpected journey.
s2458,Bird Box,TV Show,Thriller,25-09-2010,NIL,NIL,UK,Jane Smith,"Actor F, Actor C, Actor A, Actor E, Actor D",19-02-2006,NIL
s1329,Enola Holmes,Movie,Action,,Not Rated,NIL,USA,Multiple Directors,Actor C,NIL,NIL
s977,Squid Game,Movie,Horror,,NIL,142 min,Germany,NIL,"Actor C, Actor B, Actor A, Actor F, Actor D",19-01-2004,Based on true events.
s579,The Witcher,Movie,Romance,,9,NIL,UK,Multiple Directors,"Actor E, Actor F, Actor B, Actor C, Actor A",,
s2901,Money Heist,TV Show,,03-03-2023,,7 Seasons,Japan,NIL,"Actor D, Actor C, Actor E",12-02-2013,NIL
s301,Lucifer,Movie,,21-02-2009,9,2 Seasons,France,NIL,"Actor E, Actor B, Actor A, Actor F, Actor C",22-11-2015,
,,TV Show,Action,,Not Rated,NIL,India,Jane Smith,"Actor F, Actor B",13-09-2014,Based on true events.
s2214,Wednesday,TV Show,Comedy,,Not Rated,NIL,Canada,NIL,"Actor A, Actor C, Actor F",NIL,Based on true events.
s4758,Money Heist,Movie,Documentary,01-02-2023,NIL,102 min,Canada,NIL,,12-05-2019,"Love, betrayal, and drama unfold."
s4453,Bird Box,TV Show,Comedy,17-07-2021,NIL,,India,Multiple Directors,"Actor B, Actor D, Actor E, Actor F, Actor C",06-02-2016,NIL
s4091,Ozark,TV Show,Thriller,10-07-2010,NIL,NIL,Japan,NIL,"Actor A, Actor D, Actor E, Actor F",NIL,Based on true events.
s3336,NIL,Movie,Documentary,,NIL,NIL,France,NIL,"Actor F, Actor C, Actor B, Actor E",30-01-2012,A thrilling story of survival.
,The Crown,,Comedy,30-04-2019,Not Rated,6 Seasons,South Korea,NIL,"Actor F, Actor A",NIL,Based on true events.
s728,NIL,,Thriller,20-11-2006,Not Rated,2 Seasons,Spain,NIL,"Actor D, Actor A",,NIL
s2080,Enola Holmes,Movie,Horror,26-04-2005,6.2,NIL,India,NIL,"Actor C, Actor D, Actor F, Actor A, Actor E",15-09-2018,NIL
s2683,The Irishman,TV Show,Unknown/Romance,01-05-2005,,,India,John Doe,"Actor F, Actor A, Actor D, Actor B",NIL,An unexpected journey.
s2943,,,Horror,29-06-2001,,144 min,Japan,John Doe,"Actor A, Actor E, Actor F",03-06-2018,NIL
,Narcos,,Drama,29-05-2000,5.2,NIL,UK,John Doe,"Actor C, Actor B, Actor A, Actor D",NIL,
s521,Lucifer,,Drama,22-07-2018,7.3,NIL,India,Jane Smith,"Actor A, Actor E, Actor B, Actor F",16-07-2004,"Love, betrayal, and drama unfold."
